date,kapital,title,pdf,href,summary
20210712,미래에셋증권,Global Tech Daily Brief,1626059848434,https://finance.naver.com/research/industry_read.nhn?nid=30035&page=1,"① 애플 (전일 대비 +1.3%)- 14/16인치 맥북프로 웹켐 1080p로 업그레이드 예정 - 신형 아이패드 미니 올가을 출시 예정, 더 큰 화면의 iMac 개발 중 - 차세대 A칩(A15)의 GPU 5코어 탑재 전망, 성능은 35% 향상 - 바이든, 공정거래위원회에 휴대폰 AS 반독점 행위 시정 방안 마련 지시 - 2022년 iPad Pro 12.9/11인치 모델에 Mini-LED 탑재 전망 - 영국 법원에서 불공정한 특허료 지불 지시한다면 영국 시장 철수도 고려 - IAC CEO, 애플은 구글보다 최악, 차기 반독점 타겟이 될 것 - 라이더는 iPhone 13 Pro 모델에만 탑재될 것으로 전망 ② 엔비디아 (전일 대비 +0.7%) - ASUS, 6월에도 채굴 GPU판매 긍정적 - 일부 주요 파트너 AIB에게 공급 우선권을 주고 있음"
20210712,IBK투자증권,IBKS Daily - 인터넷/게임,1626057561328,https://finance.naver.com/research/industry_read.nhn?nid=30033&page=1,"• 네이버 라인, CBDC ‘라인 파이낸셜 블록체인’ 전격공개  중앙은행디지털화폐(CBDC)사업에 특화된 오픈소스빠른 속도와 많은 결제량을 처리할 수 있는 확장성을 제공네이버 관계사 라인플러스(라인)는 중앙은행 디지털화폐(Central Bank Digital Currency, CBDC)에 최적화된 ‘라인 파이낸셜 블록체인 플랫폼’과 오픈소스를 공개라인에서 제공하는 라인 파이낸셜 블록체인은 금융 플랫폼에 최적화된 블록체인 플랫폼보안과 성능이 우수한 합의 알고리즘을 바탕으로 CBDC 사업이 요구하는 거래를 확정 시키는데 필요한 결제 완결성을 보장한다는 게 라인 설명• ""기사 평점 낮으면 배차 혜택 못 준다"" 카카오 택시 약관 변경 승객이 매긴 평점, 기준치 미달하면 '프로 멤버십' 해지…카카오 종속 심화 우려""사실상 카카오가 택시기사 생명줄 쥐고 마음대로 하겠다는 것"" 반발22일부터 카카오 T 택시 유료 요금제 '프로 멤버십'에 새로운 약관이 적용새 약관은 기사 평점이 회사가 별도 공지한 멤버십 가입 기준 평점보다 낮은 경우 '프로 멤버십' 가입을 승낙하지 않거나 해지할 수 있도록 하는 내용을 골자지금까지는 이 평점이 택시를 부를 때 단순히 참고용이었다면, 앞으로는 카카오가 평점을 근거로 가입 택시를 관리하겠다는 얘기"
20210712,IBK투자증권,유통/화장품 한 주 따라잡기,1626057488112,https://finance.naver.com/research/industry_read.nhn?nid=30032&page=1,"▶ 주간뉴스-쿠팡 퀵커머스로 20분 배송시대 연다, 박대준 더 빠르게 살 수 있도록-CU, 파격 할인으로 편의점 행사 판 뒤집는다-홈카페族 늘자 얼음정수기 판매 '쑥쑥'-'석유공룡' 아람코 밀어낸 아마존, 시총 3위로-4단계 앞둔 서울 도심·백화점…""가장 손님 없는 토요일""▶ 업종 코멘트유통, 화장품: 유통업계는 거리두기 4단계를 앞두고 온오프라인간 극명한 입장 차이가 확인됨. 주요 이커머스 및 배송 업계, 직주근접의 수퍼, 대형마트, 편의점은 생필품 재고 확보를 위해 준비 중. 특히 이마트 SSG닷컴은 즉석밥과 생수, 라면 등 생필품을 중심으로 재고 확보에 나섰으며 이마트 점포에서 주문받은 제품을 배송하는 ‘쓱배송’은 그동안 오후 1, 2시에 당일 주문을 마감에서 연장 여부를 검토 중. 반면 트래블버블과 백신접종률 상스에 기대감을 높여 왔던 백화점, 면세점 업계는 당장의 영업 부담이 불가피할 전망"
20210709,미래에셋증권,Daily 주요 뉴스 업데이트,1625800732396,https://finance.naver.com/research/industry_read.nhn?nid=30029&page=1,"① 아마존 (전일 주가 +0.9%)- 온라인 음식료품 기업 Thrive Market, 기업가치 20억달러에 IPO 추진- 인스타카트, 페이스북 앱 담당 임원 Fidji Simo을 신규 CEO로 영입② 페이스북 (전일 주가 -1.4%)- 인스타그램, NFT 마켓플레이스 출시 준비 중③ 트위터 (전일 주가 -2.8%)- 인도 정부의 새로운 IT 규정 준수 위해 신규 직원 고용- NFL과 파트너쉽 연장 및 확장. 라이브 오디오 기능 Spaces도 활용할 계획 "
20210709,미래에셋증권,"은행(금융지주) : 실적 우량주, 배당 매력주로 가득하다",1625799817169,https://finance.naver.com/research/industry_read.nhn?nid=30028&page=1,"은행(금융지주) 업종 실적 컨센서스 상향 지속- 커버리지 7개 금융지주사(기업은행 포함) 합산 2Q21F 순이익 4.3조원(+38% YoY)- 최근 상향 조정되어온 컨센서스 대비 11% 상회 추정- 은행의 뚜렷한 실적 회복 + 증권 구조적 이익 체력 강화, 카드, 캐피탈 등 실적 호조 지속"
20210709,미래에셋증권,글로벌 애드테크 (비중확대) : 애드테크 Weekly Flow,1625799729350,https://finance.naver.com/research/industry_read.nhn?nid=30027&page=1,"① 로쿠(ROKU US) 주간 수익률 -3.5%- 캐시우드의 ARK Investment Funds, 7월 6일 ROKU 주식 156,105 매도- HBO Max, 아마존 프라임 비디오 앱 업데이트 이후 로쿠에서 실행시 튕김 문제 발생② 더 트레이드 데스크(TTD US) 주간 수익률 -0.7%- 자사 데이터 통합, 오프라인 데이터 활용에 특화된 ‘Solimar’ 출시- 오픈 인터넷 애드테크 스타트업에 투자하는 사내 벤처 캐피탈 조직 TD7 출범- 소비자 분석 및 광고 추천 솔루션 기업 Maven, Unified ID 2.0 지원 발표"
20210709,미래에셋증권,미래에셋증권 Daily,1625799586899,https://finance.naver.com/research/industry_read.nhn?nid=30026&page=1,"화물 시황, 계절적 둔화에도 불구 여전한 강세글로벌 여객 시황전반적인 회복 양상, 회복 속도는 다소 느려져- IATA 5월 글로벌 국내선 수송량 19년 대비 -23.9% 하락(4월 대비 소폭 회복)- 국제선 수송은 2019년 대비 -85.1% (4월 -87.3% YoY) 역시 낙폭 소폭 축소- 글로벌 합산 탑승률(65.8%, 4월 63.3%) 소폭 회복  "
20210709,교보증권,"증설의 문을 열어, Next Level",1625799008961,https://finance.naver.com/research/industry_read.nhn?nid=30025&page=1,"2차전지 - (증설 발표) 천보, 새만금국가산업단지 전해질 제조공장 건립. 2026년까지 5천억 이상 투자 예정. SKC, 말레이시아 동박 생산 설비 증설 2,550억 투자. 유상증자를 통해 신규 발행. 에코프로비엠, 해외 양극재 공장 건설 위해 4천억원 내외 유상증자. 포스코케미칼, 포항 연산 6만톤 양극재 공장 신설, 6천억원 투자.- 삼성SDI 스텔란티스와 미국 내 JV 설립을 위해 양자 협의 중인 것으로 확인. 약 30Gwh 규모 공장 투자액은 3조원에 이를 것으로 전망되며 세부 위치는 미정. (동아일보)- GM이 2024년 중반까지 연산 600만대 규모 리튬 공급 시설 건설 계획. 건설 시 美 최대 리튬 공급 시설 될 전망 (데일리카)- 제네시스 G80 첫 전기차 모델 8281만원에 출시. 22분안에 80% 급속충전 가능하며 한번 충전에 427km 주행. (매일경제)- 테슬라, 2분기 전기차 20만 1250대 판매하며 역대 최대 분기 판매량 기록. 4~5월 중국 판매가 전년 동기 대비 4배(5만9300대) 증가한 것에 기인. (조선일보)"
20210709,교보증권,금융 Weekly,1625798921415,https://finance.naver.com/research/industry_read.nhn?nid=30024&page=1,"▶ 공모주 슈퍼위크 앞두고 은행에 돈 쌓인다 (07.08 / NEWSIS) - 6 월말 주요 시중은행 요구불예금 잔액 641 조… '21 년 2 월 이후 최대폭 증가- 이번달과 다음달 예정된 카카오뱅크, 크래프톤, 카카오페이 공모주 청약 때문으로 분석▶ 손보업계 車보험 흑자 전환하나…코로나 반사익 손해율 개선 지속 (07.07 / NEWS1) - 주요 4 개사 손보사 상반기 車보험 손해율 78.5%~79.4%... 전년비 7% 개선- 통상 2 분기는 나들이가 본격 시작되며 손해율이 높아지는 시점… 코로나로 인한 수혜 지속"
20210709,IBK투자증권,IBKS Daily - 인터넷/게임,1625796906322,https://finance.naver.com/research/industry_read.nhn?nid=30023&page=1,"• 네이버클라우드, 공공 진출 교두보 역할 ‘톡톡’  상반기 공공 SaaS CSAP 간편인증 획득 기업네이버클라우드 보안인증 지원 프로그램 활용 네이버클라우드는 중소기업 공공 소프트웨어(SaaS, 서비스형 소프트웨어) 보안인증을 돕는 ‘SaaS 보안인증 상담 지원 프로그램’이 가시적 성과올 상반기 6개 기업이 클라우드 서비스 보안인증(Cloud Security Assurance Program, CSAP) SaaS 간편등급기업이 공공기관에 클라우드 서비스를 공급하기 위해서는 CSAP를 필수로 획득• 카카오 지그재그, 6월 거래액 900억..MAU 360만  6월 거래액 월 최고...연간 거래액 1조 달성 전망‘제트(Z) 결제’ 통한 결제액 전년대비 110% 증가 카카오스타일이 운영하는 스타일 전자상거래(e커머스) 플랫폼 ‘지그재그’는 6월 한 달 동안 월 거래액 900억원을 달성카카오스타일 측은 “아이지에이웍스 데이터분석 솔루션 ‘모바일인덱스HD(안드로이드+iOS)’에 따르면 지그재그 6월 월간활성사용자(MAU)는 360만명”이라며 “같은기간 1인당 앱사용시간도 약 52분”지난해 연간 거래액 7500억원을 기록한 지그재그는 올해 연간 거래액 1조원을 달성할 것으로 예상"
20210708,한국기업데이터,스마트선박 시대를 준비하는 핵심 성장동력,1625713765715,https://finance.naver.com/research/industry_read.nhn?nid=30022&page=1,선박통신시스템■ 조선·해양 산업 변화와 선박통신시스템의 역할■ 자율운항 선박과 동반성장이 예상되는 선박통신시스템 시장
20210708,NICE평가정보,고품질 영상신호 수집과 데이터 변환을 위한 필수요소,1625713600893,https://finance.naver.com/research/industry_read.nhn?nid=30021&page=1,"고해상도 이미지센서■ 세계 이미지센서 시장은 초기 일본 주도, 한국은 반도체 노하우를 기반으로 맹추격■ 센서 구조설계, 반도체 공정, ISP 알고리즘을 중심으로 다양한 기술 개발 중"
20210708,미래에셋증권,Daily 주요 뉴스 업데이트,1625712903512,https://finance.naver.com/research/industry_read.nhn?nid=30020&page=1,"① 알파벳 (전일 주가 +0.2%)- 트레이드데스크, 신규 광고 최적화 플랫폼 Solimar 출시- 워싱턴 주 포함 36개주가 구글 플레이의 반독점 관련 제소- MS, 검색 광고에 멀티미디어 광고 상품 추가② 아마존 (전일 주가 +0.6%)- AWS 관련 인력이 탑 매니지먼트 그룹 S-Team에 합류- 국방부 신규 프로젝트에 아마존, MS, 구글, 오라클 등 수주 추진③ 페이스북 (전일 주가 -0.7%)- 지역 기반 SNS 넥스트도어, SPAC 통한 상장 추진. 기업가치 43억달러- 트럼프, '계정 정지' 트위터·페북·구글에 소송 "
20210708,교보증권,제약/바이오 기업 - 7월 탐방노트 모음,1625711608203,https://finance.naver.com/research/industry_read.nhn?nid=30019&page=1,"투자포인트 및 Update- 박셀바이오의 사업부문은 크게 1) Vax-NK, 2) Vax-DC, 3) 박스루킨-15, 4) Vax-CARs 등으로 구성- 1) HCC(진행성 간세포암종) 치료제 VAX-NK는 현재 20명 규모의 2A상 진행 중. 투여방법은 HAIC. 21년 6월 첫번째 코호트(3명)가 안전성 심의위원회(SRM, Safety Review Meeting)의 검증 통과했다고 밝혀. 1상 대비 투여량이 2배 증가한 것에 대한 안정성 검증 차원. 2B 임상 끝나는 2H23년 하반기에 조건부 품목 허가 신청하고 매출 발생 목표."
20210708,IBK투자증권,통신서비스 - 특별함이 익숙함으로,1625709478906,https://finance.naver.com/research/industry_read.nhn?nid=30018&page=1,I. 시장 환경• 무선 Ⅰ/ 가입자• 무선 Ⅱ/ 점유율• 무선 Ⅲ / 5G와 네트워크 세대별 점유율• 무선 Ⅳ / 가입 형태• 유선Ⅰ/ 초고속인터넷• 유선Ⅱ/ IPTV• 모바일 데이터 트래픽II. 이슈 분석• 2Q21 실적 변수• 실적 전망III. 투자 전략• 주가• 투자포인트
20210708,IBK투자증권,IBKS Daily - 인터넷/게임,1625709398877,https://finance.naver.com/research/industry_read.nhn?nid=30017&page=1,"• 대출상품 비교 서비스 검토”... 은행도 네이버에 종속되나  “대출 고객 다 뺏길라” 시중은행 반발은행 “네이버에 종속될 게 뻔해”카드에 보험, 결제까지 금융권에 손 뻗치는 네이버 막대한 이용자 수를 보유한 빅테크 네이버가 대출 시장에 진입하면 은행이 네이버의 하청업체로 전락할 가능성KB국민은행 등 일부 대형 은행이 이 플랫폼에 참여하지 않겠다는 입장인 것으로 알려지면서 사업이 표류하는 것 아니냐는 우려현재 600억원이 넘는 네이버페이의 선불충전금은 일종의 예금 성격을 갖고 있지만, 은행과 달리 금융 당국의 규제X• 카카오서 독립한 '국내 1위' 멜론…카카오엔터와 합병 기대감  국내서 폭발적인 성장세 보이는 유튜브뮤직 견제멜론-카카오엔터 합병시 기업가치 10조원 전망도멜론 분사 이유…음원 서비스 전문 강화가 1차 목표 카카오 글로벌 진출의 최첨병에 있는 카카오엔터테인먼트가 내년 초를 목표로 국내는 물론 미국 증시 상장을 검토하는 상황에서 멜론컴퍼니와 합병할 것이라는 전망국내에서 영향력을 빠르게 확대 중인 유튜브뮤직을 견제하는 동시에 증시 상장 전 기업 가치를 끌어올리려는 전략으로 풀이빅데이터 분석플랫폼 모바일인덱스가 최근 내놓은 자료에 따르면 지난 5월 국내 음원 스트리밍 시장에서 멜론 점유율은 31.4%로 1위"
20210707,미래에셋증권,Daily 주요 뉴스 업데이트,1625641305431,https://finance.naver.com/research/industry_read.nhn?nid=30016&page=1,"① 알파벳 (전일 주가 +0.7%)- 구글 클라우드, AT&T와 5G 엣지 클라우드 파트너쉽 구축② 아마존 (전일 주가 +4.7%)- 美국방부, 기존 11조원 규모 클라우드 사업 취소. 신규 JWCC으로 재추진③ 트위터 (전일 주가 -0.5%)- 프라이버시 강화 위한 신규 아이디어 공개. 검색 결과물 노출 중단 고려- 인도 정부의 새로운 IT 규정을 준수하지 않아 사용자 컨텐츠에 대한 책임 보호 상실"
20210707,미래에셋증권,Daily Brief,1625627458634,https://finance.naver.com/research/industry_read.nhn?nid=30015&page=1,"애플 (전일 대비 +2.0%)- iPhone 14 전 모델에 120Hz 디스플레이 탑재 가능성- M2칩 2022년 상반기 맥북에어에 첫 탑재 전망- 리즈 위더스푼의 Hello Sunshine 미디어 업체 인수 관심- 애플 스토어 직원들에게도 하이브리드 근무 테스트- Apple AR Glass, 제거 가능한 디스플레이와 프네렐 렌즈 탑재 가능성- 팀쿡, Sun Valley Conference 참석 예정- iPhone 13 Mini, Foxconn/Pegatron 생산 예정 "
20210707,교보증권,"부동산 가격 단기 불안정, 정부는 하락 경고",1625626727225,https://finance.naver.com/research/industry_read.nhn?nid=30014&page=1,"건설/부동산 Weekly News  - 노형욱 국토교통부 장관, “집값 안정 안되면 재건축 규제 못푼다”는 입장 재확인 및 2∙4 공급 대책과 3기 신도시 사전청약차질 없이 추진 의견 표명. 3기 신도시 사전청약분은 주변시세 60~80%로 공급할 예정. (한경) - 서울 전세매물 3개월 전인 4월 대비 14.9% 감소. 자치구별로는 중저가 아파트 몰려있는 강서(-45.7%)∙은평구(-44.4%) 등에서 매물 감소 두드러지고 마포∙동작∙강동∙양천 등이 뒤를 이음. (뉴스1) - 서초구 전셋값 상승률은 6월 한 달간 +1.65%로 서울 평균 +0.38%의 4배를 상회. 반포동 재건축 단지의 이주 영향으로 5월1주부터 시작된 전셋값 상승은 동작∙강남∙성동까지 가격 상승/매물 감소 영향. (연합뉴스)- 5월 서울아파트 매수 42%가 30대 이하. 중저가 단지 중심으로 젊은 층 매수세 강해지며 패닉바잉 고개드는 모습. (동아일보) - 대우 품고 ‘탑3’올라서는 중흥건설. 시공능력평가액은 기존 중흥건설(1.2조)+ 중흥토건(2.2조)에 대우건설(8.4조)를 합한11.9조가 될 전망이며, 향후 브랜드 별도 유지 및 경영자율을 보장. (머니투데이) - 상반기 도시정비사업 시장에서 굵직한 리모델링 사업 따낸 DL이앤씨∙대우건설∙쌍용건설 등 수주 상위권 기록. 특히 DL이앤씨는 상반기 전체 수주액의 58%(1.03조)를 리모델링으로 채우며 전년 동기 대비 3배 넘는 금액 달성. (시사저널)"
20210707,IBK투자증권,네이버 제 2사옥 로봇 100대 누빈다,1625621857404,https://finance.naver.com/research/industry_read.nhn?nid=30013&page=1,"• ""바쁠 때 커피·샌드위치 배달""…네이버 제 2사옥 로봇 100대 누빈다  경비·청소·방역에 심부름까지네이버 첨단로봇기술 총집결클라우드로 모든 로봇 원격제어사무실에서 스마트폰 애플리케이션(앱)을 열고 로봇을 호출하면 다른 부서로 물건을 직접 옮기는 서비스 제공네이버는 제2사옥을 '클라우드 로봇 시스템이 적용된 빌딩'으로 만들면서 특허 22건을 출원신사옥 내부를 자유롭게 누비는 자율주행 로봇은 최소 100여 대에 달할 것• 3만택시 연합군 결성···카카오, 마카롱·반반택시와 손잡았다  모빌리티 합종연횡으로 우티·쏘카 견제업계 ""택시 호출앱 유료작업 본격화""카카오모빌리티는 6일 KST모빌리티(마카롱택시), 코나투스(반반택시) 등 가맹택시 업체들과 ‘카카오T 택시’ 호출 서비스 이용 업무협약을 체결카카오 가맹택시인 ‘카카오T 블루’ 2만1,000대를 포함해 마카롱택시 1만대, 반반택시 1,000대까지 더해 3만대를 훌쩍 넘는 규모의 가맹택시들이 카카오T 택시 호출 서비스를 함께 이용하게 된 것각 업체 플랫폼 간 호출 병행 수행에 필요한 시스템과 서비스 품질 기준 등을 구축해 이용자 서비스 경험을 개선"
20210706,미래에셋증권,"유럽 증시, 경기 민감주 주도로 소폭 상승",1625542299511,https://finance.naver.com/research/industry_read.nhn?nid=30012&page=2,유럽 증시 동향유럽 증시는 프랑스 보건부 장관이 델타 변이 바이러스로 4차 유행에 돌입할 수 있다고 주장하는 등 코로나 이슈가 유입되며 하락 출발. 특히 미 증시 휴장을 맞아 거래량이 급감한 가운데 유입된 델타 변이 우려로 독일 증시가 한 때 0.73% 하락
20210706,미래에셋증권,7월 상반월 LCD 패널 가격 상승폭 둔화,1625541974514,https://finance.naver.com/research/industry_read.nhn?nid=30011&page=2,"7월 상반월 LCD 패널 가격 상승폭 둔화(전반월 대비 가격 변동폭)LCD TV: 32~55인치 Flat, 65인치 +0.3%, 75인치 +0.3%LCD 모니터: 0.0% ~ +1.4%, LCD 노트북: 0.0% ~ +1.6%전반월 대비 가격 상승폭 둔화되기 시작과거 글로벌 LCD 패널 업체들의 주가의 추세 전환 시점은 상승/하락폭 축소 시점 "
