date,kapital,title,pdf,href,summary
20210713,유안타증권,다우지수는 전장대비...,1626146129905,https://finance.naver.com/research/market_info_read.nhn?nid=22465&page=1,"
▶ 미국 증시다우지수는 전장대비 +126.02pt(+0.36%) 상승한 34,996.18pt에 마감. 2분기 실적 기대감에 의해 상승 마감▶ 아시아 증시닛케이지수는 전장대비 +628.60pt(+2.25%) 상승한 28,569.02pt에 마감. 미국 주가지수가 최고치를 경신하며 위험 선호 심리가 커진 가운데 기업 실적 개선 기대감에 의해 상승 마감상해지수는 전장대비 +23.75pt(+0.67%) 상승한 3,547.84pt에 마감. 9일 장 마감 후 발표된 지급준비율 인하 소식이 호재로 작용하며 상승 마감
"
20210712,교보증권,교보박스 브리핑,1626058797571,https://finance.naver.com/research/market_info_read.nhn?nid=22464&page=1,"
전일 주요국 증시 이슈∙글로벌 채권 랠리 지속, 리플레이션 베팅 하락- 팬데믹 이후 호황에 대한 의구심, 델타변이 바이러스 확산으로 불안감이 커지며, 글로벌 채권시장에서의 리플레이션 트레이드가 되돌려지는 모습. 지난 2주간 미국채 금리는 20bp가량 급락해 1.3%대로 진입∙거리두기 4단계 격상으로 인한 증시 색깔변화- 국내 COVID-19 4차 대유행으로 수도권 지역의 사회적 거리두기 4단계로 격상. 지난 상반기 국내 증시를 지배하던 경기민감주와 가치주 약세로 전환, 언택트, 바이오 업종 강세 전환. 특히 장기간 소외되었던 진단키트주가 재차 강세를 보이는 모습
"
20210712,이베스트증권,eBest Quant Daily,1626057745860,https://finance.naver.com/research/market_info_read.nhn?nid=22463&page=1,"
뉴욕 및 유럽 증시 시황<미국: 시클리컬 업종 강세에 상승세>- 다우 : 34,870.16(1.30%) / S&P500 : 4,369.55(1.13%) / 나스닥 : 14,701.92(0.98%)- 5월 도매재고 확정치는 +1.3% mom을 기록하며 예비치(+1.1%) 대비 상향 조정- 바이든 대통령은 기업들의 반경쟁적 관행 억제를 위한 행정 명령에 서명할 예정인데, 농업, 헬스케어, 해운, 운송, 기술 등을 망라하고 임금과 이동 제한 등의 노동 관행 내용도 포함될 것이라고 전함- 이탈리아에서 열린 G20 재무장관/중앙은행 총재 회의에서 디지털세에 대해 논의했는데, 글로벌 인터넷 기업들은 서버가 존재하는 국가가 아니라 실제로 서비스를 제공하고 이윤을 내는 국가에 세금을 내야한다는 것이 주요 내용- OPEC+의 산유량 협상 불확실성이 이어졌음에도, 경기 회복 지연 우려가 과도하다는 인식과 달러화 약세에 WTI유가는 전일대비 2.20% 상승한 74.56$/bbl을 기록- 경기 회복 지연에 대한 우려가 과도하다는 인식에 반발매수세가 유입되고, 시장금리가 반등하고 다음 주 실적 발표를 앞둔 금융주 주가가 특히 큰 폭으로 상승하며 뉴욕 증시는 상승세 마감
"
20210712,IBK투자증권,[Start with IBKS] KOSPI는 델타 변이 확산 우려에 하락함,1626056836920,https://finance.naver.com/research/market_info_read.nhn?nid=22461&page=1,"
▶ KOSPI- KOSPI는 델타 변이 확산 우려에 하락함. 코로나19 일일 신규 확진자 수가 역대 최고치를 경신하면서 4차 재확산 우려가 확대됐으며, 수도권 사회적 거리두기 격상에 투자심리가 후퇴함. 경기 회복 둔화 우려 부각으로 기관과 외국인의 동반 차익실현 매물 출회되며 지수는 하락함. 전 거래일 대비 1.07% 하락한 3,217.95P로 마감▶ KOSDAQ- KOSDAQ은 개인과 기관의 동반 순매도에 하락함. 4차 재확산 우려와 수도권 사회적 거리두기 격상에 경기 회복 둔화 우려가 부각되면서 투자심리가 위축됨. 정부의 K-배터리 발전 전략 발표에 관련주는 강세를 보임. 전 거래일 대비 0.54% 하락한 1,028.93P로 마감
"
20210712,유안타증권,다우지수는 전장대비...,1626056721959,https://finance.naver.com/research/market_info_read.nhn?nid=22460&page=1,"
▶ 미국 증시다우지수는 전장대비 +448.23pt(+1.30%) 상승한 34,870.16pt에 마감. 국채 금리가 9거래일만에 상승하며 금융주 중심으로 상승 마감▶ 아시아 증시닛케이지수는 전장대비 -177.61pt(-0.63%) 하락한 27,940.42pt에 마감. 일본 정부가 도쿄에 4번째 긴급사태 발령을 결정하며 하락 마감상해지수는 전장대비 -1.42pt(-0.04%) 하락한 3,524.09pt에 마감. 중국 내규제 우려와 미중 갈등 고조에 의해 투자 심리가 위축되며 하락 마감
"
20210709,미래에셋증권,글로벌 주식시장 변화와 전망,1625799394096,https://finance.naver.com/research/market_info_read.nhn?nid=22456&page=1,"
글로벌 경기 회복 속도 둔화 우려 부각미 증시 동향- 미 증시는 중국 정부의 지준율 인하 발표에 따른 글로벌 경기 회복 속도 둔화에 대한 우려가 부각되자 안전자산 선호심리가 높아지며 하락 출발.더불어 ECB의 물가 목표치 상향 조정과 중국의 IT 기업 규제도 부담 요인. 여기에 일본 정부가 도쿄 비상사태 선포를 시사하자 델타 변이 바이러스 우려도 부담
"
20210709,교보증권,교보박스 브리핑,1625798763863,https://finance.naver.com/research/market_info_read.nhn?nid=22455&page=1,"
Market Monitor주식시장 지표선물 및 옵션 지표해외증시 및 기타 지표
"
20210709,이베스트증권,eBest Quant Daily,1625797662987,https://finance.naver.com/research/market_info_read.nhn?nid=22454&page=1,"
뉴욕 및 유럽 증시 시황<미국: 델타 변이 확산 우려와 경기회복 둔화 우려 부각>- 다우 : 34,421.93(-0.75%) / S&P500 : 4,321.06(-0.85%) / 나스닥 : 14,559.79(-0.72%)- 지난 주 신규실업수당 청구건수는 37.3만명을 기록하며 예상치(35.0만)를 상회하였고, 5월 소비자신용은 352.8억 달러를 기록하며 예상치(180.0억) 상회- 코로나19 델타변이가 확산되고 각국의 봉쇄조치가 강화되고 있는 가운데, 일본 정부는 4번째 긴급 사태를 발표하고 도쿄 올림픽은 무관중으로 치를 것이라고 발표- 주간 원유재고가 감소했고, 특히 휘발유 재고가 예상보다 큰 폭으로 감소했다는 소식에 WTI유가는 전일대비 1.0% 상승한 72.94$/bbl을 기록- 안전자산 선호현상이 강해지며 미국채 금리가 8거래일 연속 하락하고 10년물 금리가 1.3%를 깨고 내려온 가운데, 델타 변이 확산으로 인한 우려까지 더해지면서 뉴욕 증시는 금융, 소재, 산업재 업종을 중심으로 하락 마감
"
20210709,IBK투자증권,박스권을 만드는 두 가지,1625796707464,https://finance.naver.com/research/market_info_read.nhn?nid=22453&page=1,"
박스권을 만드는 두 가지국내 증시의 좁은 박스권 흐름이 이어질 전망이다. 경기 모멘텀 약화에 대한 우려는 증시 상단을 제한하는 요소다. 당장 코로나19 4차 유행이 문제다. 사회적 거리두기 격상이 현실화되면 여름철 경제 정상화 기대가 후퇴할 수밖에 없다. 2분기 어닝시즌을 대하는 시장 분위기도 그리 낙관적이지 않다. 기저효과가 약해진 이후 이익 방향성에 대한 의구심이 반영되고 있다. 기저효과가 이미 소멸된 중국 경제지표의 성장률 하락 가시화도 부담 요인이 될 수 있다. 하지만 증시 하단을 지지하는 요소도 상존한다. 여전히 유동성은 풍부하고, 코로나19 변이 확산은 통화정책의 조기 정상화 리스크를 일부 완화해 줄 것으로 보인다. 물가와 고용 등 경기 여건이 공격적인 긴축 전환을 뒷받침하기 어렵다는 것도 상기할 필요가 있다.
"
20210709,IBK투자증권,[Start with IBKS]  KOSPI는 델타 변이 확산 우려에 하락함,1625796638173,https://finance.naver.com/research/market_info_read.nhn?nid=22452&page=1,"
▶ KOSPI- KOSPI는 델타 변이 확산 우려에 하락함. 전일 코로나19 신규 확진자 수가 1,275명으로 역대 최대 규모를 기록함. 정부가 사회적 거리두기 4단계 상향 가능성을 언급하면서 투자심리가 후퇴함. 아시아 증시 약세에 연동해 위험자산 회피가 나타난 가운데, 기관과 외국인은 동반 순매도 기록. 전 거래일 대비 0.99% 하락한 3,252.68P로 마감 ▶ KOSDAQ- KOSDAQ은 델타 변이 확산 우려에 하락함. 국내 코로나19 신규 확진자 수가 역대 최대 수준을 기록하면서 투자심리가 후퇴했고, 차익실현 매물이 출회됨. 중국 반독점 규제로 인해 기술주가 약세를 보인 부분도 부담으로 작용함. 진단 키트와 언택트 업종은 코로나19 재확산 우려에 강세를 보임. 전 거래일 대비 1.23% 하락한 1,034.48P로 마감
"
20210709,유안타증권,다우지수는 전장대비...,1625796419725,https://finance.naver.com/research/market_info_read.nhn?nid=22451&page=1,"
▶ 미국 증시다우지수는 전장대비 -259.86pt(-0.75%) 하락한 34,421.93pt에 마감. 코로나 델타 변이 우려에 하락 마감.▶ 아시아 증시닛케이지수는 전장대비 -248.92pt(-0.88%) 하락한 28,118.03pt에 마감. 코로나 4번째 긴급사태 선언 발령에 따른 우려로 인해 하락 마감.상해지수는 전장대비 -28.21pt(-0.79%) 하락한 3,520.50pt에 마감. 중국 정부에서 자국 기업 미 증시상장 제한 검토 소식에 의해 투자심리가 악영향을 받으며 하락 마감.
"
20210708,미래에셋증권,주식시장 리뷰와 미 증시 전망,1625713303663,https://finance.naver.com/research/market_info_read.nhn?nid=22450&page=1,"
코로나 영향과 구글의 독점 금지 이슈한국 증시는 견고한 미 증시에 힘입어 상승 출발. 특히 외국인과 기관의 순매수도 긍정적인 영향을 받은 것으로 추정. 그렇지만, 여전히 코로나 확산세가 이어지며 투자심리가 위축된 가운데 일본 증시가 도쿄 지역에 대한 비상사태 선포 계획 발표로 약세를 보이자 하락 전환. 특히 순 매수 하던 외국인이 순 매도로 전환한 점도 부담
"
20210708,미래에셋증권,주간 현/선물 수급: 공매도 재개 후 주식 선물시장 점검,1625712697688,https://finance.naver.com/research/market_info_read.nhn?nid=22449&page=1,"
변동성 축소 불구 거래량, 미결제 증가. 공매도 재개에 따라 증권 LP 활동 늘어난 탓 - 일반적으로 선물 거래량은 변동성에 비례. 단, 지난 2개월은 변동성 축소에도 불구, 주식 선물 거래량이 연속 증가. 5월 공매도 재개 이후 증권 LP의 활동이 늘었기 때문- 그러나, 금지 기간에 주식 선물시장으로 이동했던 공매도 수요가 점차 현물시장으로 복귀할 것이므로 공매도 재개에 따른 거래량 증가는 내부 상쇄되면서 점차 약화될 전망- 5월에 줄었던 주식 선물 미결제는 6월 들어 증가 반전. 150개 중에서 71개의 미결제가 늘었으며 두산중공업, 한국전력, 카카오, 한화생명 등 10개가 증가량의 57%를 차지- 단, 카카오의 미결제 급증은 4월 액면 분할(1:5) 탓. 실제 증가량은 적어. 씨젠은 5월 중순에 무상 증자했지만 선물 승수가 19로 상향 조정돼 거래량, 미결제에 영향 없음 
"
20210708,미래에셋증권,글로벌 주식시장 변화와 전망,1625712514833,https://finance.naver.com/research/market_info_read.nhn?nid=22448&page=1,"
미 증시, 확연한 실적 시즌 준비미 증시는 국채금리 하락에 따른 대형 기술주가 강세를 보이며 상승 출발 했으나 경기 확장세 정점 논란이 유입되며 투자 심리가 위축되며 하락 전환. 그러나 뚜렷한 방향성보다는 FOMC 의사록 공개를 앞두고 보합권 등락에 그침한편, FOMC 의사록은 시장 우려와 달리 지난 6월 FOMC 당시보다 매파적인 내용이 크지 않아 금융시장에 큰 변화를 주지 않았음. 이후 본격적인 실적 시즌을 앞두고 실적 개선이 뚜렷한 대형 기술주가 강세를 보이며 대체로 시장은 소폭 상승 마감
"
20210708,교보증권,교보박스 브리핑,1625711396132,https://finance.naver.com/research/market_info_read.nhn?nid=22447&page=1,"
Market Monitor주식시장 지표선물 및 옵션 지표해외증시 및 기타 지표
"
20210708,이베스트증권,eBest Quant Daily,1625710063548,https://finance.naver.com/research/market_info_read.nhn?nid=22446&page=1,"
뉴욕 및 유럽 증시 시황<미국: FOMC 의사록 공개에도 상승세 지속>- 다우 : 34,681.79(0.30%) / S&P500 : 4,358.18(0.34%) / 나스닥 : 14,665.06(0.01%)- 5월 신규 채용공고는 920.9만건을 기록하며 예상치(932.5만) 하회- FOMC의사록에서 위원들은 자산 매입 속도를 줄이기 위한 조건이 예상보다 일찍 충족될 것으로 보인다는 의견을 확인하며 사실상 테이퍼링에 대한 논의를 시작했으나, 서두를 필요가 없다는게 다수 견해인 것으로 확인- OPEC+가 산유령 결정 협의에 진척이 없는 상태를 지속한 가운데, WTI유가는 전일대비 1.6% 하락한 72.20$/bbl을 기록- FOMC 의사록 공개와 테이퍼링 언급 경계감에 뉴욕 증시는 장 초반 하락세를 보였지만, 시장금리 하락이 이어지며 투자심리가 완화되고 소재와 산업재 업종이 강세를 보이면서 증시는 상승세를 기록하고 S&P500과 나스닥은 사상최고치를 경신
"
20210708,IBK투자증권,[Start with IBKS] KOSPI는 2분기 기업 실적 기대에도..,1625709248791,https://finance.naver.com/research/market_info_read.nhn?nid=22445&page=1,"
▶ KOSPI- KOSPI는 2분기 기업 실적 기대에도 델타 변이 우려에 하락함. 삼성전자가 시장 예상을 상회하는 2분기 잠정실적을 발표했으나 하반기 이익 모멘텀 약화 우려로 하락함. 미국 FOMC 의사록 발표 경계 심리와 국내 코로나19 확진자 증가도 부담으로 작용함. 전 거래일 대비 0.60% 하락한 3,285.34P로 마감 ▶ KOSDAQ- KOSDAQ은 외국인 순매수로 상승함. 미 국채 금리 안정화 속 성장주가 강세를 보이면서 이에 연동해 상승함. 외국인이 순매수를 확대한 가운데 코로나19 확진자 증가 속 진단키트 업종이 상승함. 전 거래일 대비 0.23% 상승한 1,047.36P로 마감
"
20210708,유안타증권,다우지수는 전장대비...,1625708985987,https://finance.naver.com/research/market_info_read.nhn?nid=22444&page=1,"
미국 증시다우지수는 전장대비 +104.42pt(+0.30%) 상승한 34,681.79pt에 마감.FOMC 경제적 진전 평가 속 상승마감.아시아 증시닛케이지수는 전장대비 -272.26pt(-0.96%) 하락한 28,366.95pt에 마감. 미국 지표 부진, 중국 규제 우려로 인해 하락 마감.상해지수는 전장대비 +23.46pt(+0.66%) 상승한 3,553.72pt에 마감. 중국해외 상장 규제 강화 속 상승 마감.
"
20210707,미래에셋증권,글로벌 주식시장 변화와 전망,1625627070920,https://finance.naver.com/research/market_info_read.nhn?nid=22443&page=1,"
안전 자산 강세 불구 나스닥 상승 전환 성공미 증시 동향- 미 증시는 상승 출발 했으나 ISM 서비스업지수가 예상을 크게 하회하자 경기 확장이 약화 될 것이라는 우려가 높아지며 하락 전환 후 낙폭 확대- 더불어 델타 변이 바이러스 확산과 그에 따른 경기 우려 또한 지수 하락 요인으로 작용. 금융주와 에너지, 산업재가 개별적인 요인에 의해 약세를 보인 점이 특징- 다만 오후 들어 아마존 (+4.69%)에 대한 긍정적인 소식과 국방부의 제다이 프로젝트 관련 언급 이후 클라우드 관련주가 강세를 보이자 나스닥은 상승 전환 성공
"
20210707,교보증권,교보박스 브리핑,1625626315467,https://finance.naver.com/research/market_info_read.nhn?nid=22442&page=1,"
Market Monitor주식시장 지표선물 및 옵션 지표해외증시 및 기타 지표
"
20210707,IBK투자증권,KOSPI는 2분기 기업 실적 기대에 상승함,1625621542744,https://finance.naver.com/research/market_info_read.nhn?nid=22441&page=2,"
▶ KOSPI- KOSPI는 2분기 기업 실적 기대에 상승함. 7일 삼성전자를 시작으로 2분기 기업 실적 발표를 앞두고 기대감 반영. 외국인과 기관의 동반 순매수를 지속하면서 지수 상승을 견인함. 다만 코로나19 재확산 및 델타 변이 확산 우려에 추가 상승은 제한됨. 전 거래일 대비 0.36% 상승한 3,305.21P로 마감 ▶ KOSDAQ- KOSDAQ은 외국인과 기관의 동반 순매도에 하락함. 최근 상승에 따른 고점 부담 속 차익실현 매물 출회에 하락함. 대형 제약/바이오 종목 약세도 낙폭 확대 요인으로 작용. 신풍제약의 코로나19 치료제 임상 실패 소식에 제약/바이오 업종으로 차익실현 매물이 출회됨. 전 거래일 대비 0.23% 하락한 1,044.96P로 마감
"
20210707,유안타증권,미국 고용 지표의 회복은 이어지겠지만,1625621139550,https://finance.naver.com/research/market_info_read.nhn?nid=22440&page=2,"
1. 미국 고용 지표의 회복은 이어지겠지만6월부터 여러 주에서 실업급여 지급 정책이 종료되고 있는 만큼 미국의 고용지표는 당분간 빠르게 회복될 가능성이 존재 현재 제시된 일자리가 모두 고용으로 연결되는 수준으로 회복된다고 하더라도 코로나 발생 이전 성장 경로에는 못 미치는 수준의 회복결국 현 시점에서 상정할 수 있는 1차적인 경기 회복의 레벨은 경기 호황이 아닌 19년~20년 초 수준의 정상 영역으로의 복귀 정도가 될 듯2. 모멘텀 지표들의 정점 통과와 통화정책 정상화단기 사이클 지표들의 고점이 가까워졌거나 이미 확인되고 있는 상황. 한국의 수출 증감률이나 ISM 제조업 지수가 그 예 사이클 지표들이 둔화되고 있는 상황이지만, 통화정책의 정상화는 이와 별개로 이미 시작되고 있는 것으로 볼 수 있을 듯매크로 모멘텀 지표의 둔화와 통화정책 전환이 동시에 진행됐던 과거 사례들을 보면, 증시 퍼포먼스는 그리 좋다고 보기 어려움3. 경기가 서비스업 중심으로 개선될 경우향후 남아있는 경기 회복 과정은 제조업 보다는 서비스업 부문을 중심으로 진행될 가능성이 높아 보임한국의 경제 구조, 증시 구조를 감안하면 미국이 서비스업 중심으로 회복 되는 상황은 제조업 중심 회복 국면에 비해 우호적이지 못한 환경 통화정책 정상화, 경기 회복의 성격 및 추가적인 회복 지속성 등의 소재들을 고려할 때 증시에 우호적인 환경이라고 보기는 어려울 듯 
"
20210707,유안타증권,서비스 지표 둔화에 의해 하락 마감.,1625620981607,https://finance.naver.com/research/market_info_read.nhn?nid=22439&page=2,"
미국 증시다우지수는 전장대비 -208.98pt(-0.60%) 하락한 34,577.37pt에 마감. 서비스 지표 둔화에 의해 하락 마감.아시아 증시닛케이지수는 전장대비 +45.02pt(+0.16%) 상승한 28,643.21pt에마감. 다우선물 영향으로 인해 상승 마감상해지수는 전장대비 -4.06pt(-0.11%) 하락한 3,530.26pt에 마감.헬스케이주 주가 부담으로 인해 하락 마감.
"
20210706,교보증권,교보박스 브리핑,1625540238013,https://finance.naver.com/research/market_info_read.nhn?nid=22438&page=2,"
Market Monitor주식시장 지표선물 및 옵션 지표해외증시 및 기타 지표
"
20210706,IBK투자증권,[Start with IBKS]KOSPI는 델타 변이 우려,1625528880499,https://finance.naver.com/research/market_info_read.nhn?nid=22437&page=2,"
KOSPI- KOSPI는 델타 변이 우려에도 미 조기 긴축 우려 진정에 상승. 2분기 기업 실적 기대와 미국 고용 지표 발표 후 조기 긴축 우려 진정에 투자심리 개선. 기관과 외국인의 순매수도 지수 상승을 뒷받침. 다만 델타 변이와 코로나19 재확산 우려에 추가 상승은 제한됨. 전 거래일 대비 0.35% 상승한 3,293.21P로 마감KOSDAQ- KOSDAQ은 외국인과 기관의 동반 순매수에 상승함. 미 조기 긴축 우려 진정에 기술주가 강세를 보이면서 이에 연동하여 상승함. 정부가 mRNA계열 백신 제조사들(화이자, 모더나)과 국내 위탁 생산 방안을 협의 중이라는 소식에 관련 주가 상승함. 전 거래일 대비 0.88% 상승한 1,047.33P로 마감
"
20210706,유안타증권,7월 5일 독립 기념일 대체...,1625528753708,https://finance.naver.com/research/market_info_read.nhn?nid=22436&page=2,"
미국 증시7월 5일 독립 기념일 대체 휴일로 인한 휴장아시아 증시닛케이지수는 전장대비 -185.09pt(-0.64%) 하락한 28,598.19pt에마감. 코로나 재확산 우려에 하락 마감상해지수는 전장대비 +15.56pt(+0.44%) 하락한 3,534.32pt에 마감.중국 서비스업 지표 부진 속 하락 마감.
"
